StartTime,RequestType,Latency,ResponseCode
1.645138492257E12,POST,655.0,201
1.645138492254E12,POST,658.0,201
1.64513849226E12,POST,652.0,201
1.645138492251E12,POST,669.0,201
1.645138492279E12,POST,641.0,201
1.645138492287E12,POST,636.0,201
1.645138492607E12,POST,318.0,201
1.645138492607E12,POST,318.0,201
1.645138492607E12,POST,318.0,201
1.645138492607E12,POST,318.0,201
1.645138492607E12,POST,318.0,201
1.645138492607E12,POST,318.0,201
1.645138492607E12,POST,318.0,201
1.645138492607E12,POST,333.0,201
1.645138492607E12,POST,334.0,201
1.645138492607E12,POST,335.0,201
1.645138492607E12,POST,422.0,201
1.645138492607E12,POST,422.0,201
1.645138492628E12,POST,416.0,201
1.645138492607E12,POST,439.0,201
1.645138492628E12,POST,420.0,201
1.645138492628E12,POST,421.0,201
1.645138492628E12,POST,422.0,201
1.645138492628E12,POST,422.0,201
1.645138492641E12,POST,413.0,201
1.645138492641E12,POST,414.0,201
1.645138492742E12,POST,341.0,201
1.645138492742E12,POST,356.0,201
1.645138492742E12,POST,356.0,201
1.645138492754E12,POST,353.0,201
1.645138492754E12,POST,354.0,201
1.645138492752E12,POST,356.0,201
1.645138492755E12,POST,353.0,201
1.645138492755E12,POST,353.0,201
1.645138492755E12,POST,353.0,201
1.645138492755E12,POST,353.0,201
1.645138492844E12,POST,264.0,201
1.645138492852E12,POST,265.0,201
1.645138492844E12,POST,273.0,201
1.645138492853E12,POST,266.0,201
1.645138492855E12,POST,264.0,201
1.645138492857E12,POST,262.0,201
1.645138492857E12,POST,262.0,201
1.645138492857E12,POST,262.0,201
1.645138492861E12,POST,273.0,201
1.645138492861E12,POST,273.0,201
1.645138492904E12,POST,230.0,201
1.645138492904E12,POST,230.0,201
1.64513849291E12,POST,224.0,201
1.645138492912E12,POST,231.0,201
1.64513849291E12,POST,233.0,201
1.645138492912E12,POST,232.0,201
1.645138492912E12,POST,232.0,201
1.64513849292E12,POST,224.0,201
1.64513849294E12,POST,204.0,201
1.645138492942E12,POST,202.0,201
1.645138493029E12,POST,131.0,201
1.645138493029E12,POST,131.0,201
1.645138493044E12,POST,132.0,201
1.645138493047E12,POST,160.0,201
1.645138493048E12,POST,159.0,201
1.645138493049E12,POST,158.0,201
1.64513849305E12,POST,157.0,201
1.64513849305E12,POST,157.0,201
1.645138493055E12,POST,152.0,201
1.645138493054E12,POST,169.0,201
1.645138493083E12,POST,142.0,201
1.645138493108E12,POST,120.0,201
1.645138493098E12,POST,189.0,201
1.645138493098E12,POST,203.0,201
1.645138493107E12,POST,195.0,201
1.64513849316E12,POST,142.0,201
1.645138493108E12,POST,195.0,201
1.64513849316E12,POST,143.0,201
1.645138493108E12,POST,195.0,201
1.645138493108E12,POST,195.0,201
1.645138493176E12,POST,127.0,201
1.645138493108E12,POST,195.0,201
1.645138493108E12,POST,195.0,201
1.645138493117E12,POST,196.0,201
1.645138493108E12,POST,206.0,201
1.645138493119E12,POST,197.0,201
1.645138493117E12,POST,200.0,201
1.645138493119E12,POST,198.0,201
1.645138493119E12,POST,198.0,201
1.645138493119E12,POST,198.0,201
1.645138493119E12,POST,198.0,201
1.645138493134E12,POST,195.0,201
1.645138493134E12,POST,196.0,201
1.645138493134E12,POST,196.0,201
1.645138493207E12,POST,160.0,201
1.645138493207E12,POST,160.0,201
1.645138493207E12,POST,160.0,201
1.645138493207E12,POST,168.0,201
1.645138493207E12,POST,170.0,201
1.645138493207E12,POST,170.0,201
1.645138493223E12,POST,155.0,201
1.645138493302E12,POST,76.0,201
1.645138493303E12,POST,91.0,201
1.645138493303E12,POST,93.0,201
1.645138493378E12,POST,32.0,201
1.645138493316E12,POST,94.0,201
1.645138493394E12,POST,16.0,201
1.645138493396E12,POST,32.0,201
1.64513849341E12,POST,23.0,201
1.64513849341E12,POST,40.0,201
1.645138493433E12,POST,17.0,201
1.645138493428E12,POST,24.0,201
1.64513849345E12,POST,16.0,201
1.64513849345E12,POST,19.0,201
1.645138493452E12,POST,17.0,201
1.645138493466E12,POST,18.0,201
1.645138493469E12,POST,15.0,201
1.645138493469E12,POST,15.0,201
1.645138493484E12,POST,16.0,201
1.645138493484E12,POST,32.0,201
1.645138493484E12,POST,32.0,201
1.6451384935E12,POST,16.0,201
1.645138493516E12,POST,16.0,201
1.645138493516E12,POST,16.0,201
1.645138493516E12,POST,32.0,201
1.645138493532E12,POST,35.0,201
1.645138493532E12,POST,35.0,201
1.645138493548E12,POST,19.0,201
1.645138493567E12,POST,15.0,201
1.645138493567E12,POST,15.0,201
1.645138493567E12,POST,15.0,201
1.645138493582E12,POST,20.0,201
1.645138493582E12,POST,20.0,201
1.645138493582E12,POST,34.0,201
1.645138493602E12,POST,17.0,201
1.645138493602E12,POST,34.0,201
1.645138493616E12,POST,20.0,201
1.645138493619E12,POST,32.0,201
1.645138493134E12,POST,521.0,201
1.645138493143E12,POST,512.0,201
1.645138493143E12,POST,512.0,201
1.645138493143E12,POST,512.0,201
1.645138493636E12,POST,19.0,201
1.645138493636E12,POST,19.0,201
1.645138493144E12,POST,526.0,201
1.645138493144E12,POST,528.0,201
1.645138493144E12,POST,528.0,201
1.645138493144E12,POST,528.0,201
1.645138493144E12,POST,528.0,201
1.645138493651E12,POST,21.0,201
1.645138493655E12,POST,34.0,201
1.645138493655E12,POST,34.0,201
1.645138493672E12,POST,17.0,201
1.645138493367E12,POST,338.0,201
1.645138493689E12,POST,16.0,201
1.645138493689E12,POST,16.0,201
1.645138493689E12,POST,16.0,201
1.645138493367E12,POST,338.0,201
1.645138493375E12,POST,330.0,201
1.645138493367E12,POST,354.0,201
1.645138493377E12,POST,344.0,201
1.645138493377E12,POST,344.0,201
1.645138493378E12,POST,343.0,201
1.645138492607E12,POST,1124.0,201
1.645138493228E12,POST,503.0,201
1.645138493705E12,POST,26.0,201
1.645138493225E12,POST,506.0,201
1.645138493705E12,POST,26.0,201
1.645138493705E12,POST,26.0,201
1.645138493705E12,POST,26.0,201
1.645138493287E12,POST,444.0,201
1.645138493301E12,POST,430.0,201
1.645138493302E12,POST,429.0,201
1.645138492645E12,POST,1086.0,201
1.645138492645E12,POST,1086.0,201
1.645138492645E12,POST,1086.0,201
1.645138493303E12,POST,448.0,201
1.645138492645E12,POST,1106.0,201
1.645138492738E12,POST,1013.0,201
1.645138493705E12,POST,46.0,201
1.645138493303E12,POST,448.0,201
1.645138493721E12,POST,30.0,201
1.645138493303E12,POST,448.0,201
1.645138493705E12,POST,46.0,201
1.645138493303E12,POST,448.0,201
1.645138493721E12,POST,30.0,201
1.645138493303E12,POST,448.0,201
1.645138493721E12,POST,30.0,201
1.645138493731E12,POST,20.0,201
1.645138493721E12,POST,30.0,201
1.645138493313E12,POST,447.0,201
1.645138493731E12,POST,29.0,201
1.645138493731E12,POST,29.0,201
1.645138493731E12,POST,29.0,201
1.645138493751E12,POST,21.0,201
1.645138493751E12,POST,24.0,201
1.645138493751E12,POST,25.0,201
1.645138493751E12,POST,25.0,201
1.645138493751E12,POST,28.0,201
1.645138493751E12,POST,28.0,201
1.645138493751E12,POST,28.0,201
1.64513849376E12,POST,23.0,201
1.64513849376E12,POST,23.0,201
1.64513849376E12,POST,27.0,201
1.64513849341E12,POST,381.0,201
1.645138493775E12,POST,16.0,201
1.645138493772E12,POST,19.0,201
1.645138493776E12,POST,24.0,201
1.645138493783E12,POST,17.0,201
1.645138493782E12,POST,20.0,201
1.645138493779E12,POST,23.0,201
1.645138493779E12,POST,24.0,201
1.645138493776E12,POST,28.0,201
1.645138493783E12,POST,22.0,201
1.645138493787E12,POST,18.0,201
1.64513849367E12,POST,135.0,201
1.645138493672E12,POST,145.0,201
1.645138493791E12,POST,26.0,201
1.645138493791E12,POST,26.0,201
1.645138493672E12,POST,145.0,201
1.6451384938E12,POST,17.0,201
1.645138493805E12,POST,12.0,201
1.645138493802E12,POST,15.0,201
1.645138493802E12,POST,15.0,201
1.645138493803E12,POST,14.0,201
1.6451384938E12,POST,17.0,201
1.645138493805E12,POST,12.0,201
1.645138493805E12,POST,12.0,201
1.645138493817E12,POST,19.0,201
1.645138493731E12,POST,105.0,201
1.645138493817E12,POST,19.0,201
1.645138493817E12,POST,19.0,201
1.645138493817E12,POST,30.0,201
1.645138493314E12,POST,535.0,201
1.645138493317E12,POST,533.0,201
1.645138493317E12,POST,534.0,201
1.645138493817E12,POST,34.0,201
1.645138493817E12,POST,34.0,201
1.645138493317E12,POST,534.0,201
1.645138493817E12,POST,34.0,201
1.645138493731E12,POST,120.0,201
1.645138493817E12,POST,34.0,201
1.645138493817E12,POST,34.0,201
1.645138493817E12,POST,34.0,201
1.645138493317E12,POST,534.0,201
1.645138493817E12,POST,34.0,201
1.645138492608E12,POST,1243.0,201
1.645138493817E12,POST,34.0,201
1.645138493731E12,POST,120.0,201
1.645138493317E12,POST,534.0,201
1.64513849333E12,POST,521.0,201
1.645138493329E12,POST,535.0,201
1.645138493836E12,POST,28.0,201
1.645138493836E12,POST,29.0,201
1.645138493836E12,POST,29.0,201
1.645138493847E12,POST,18.0,201
1.64513849333E12,POST,535.0,201
1.645138493851E12,POST,14.0,201
1.645138493655E12,POST,210.0,201
1.645138493836E12,POST,29.0,201
1.645138493655E12,POST,210.0,201
1.645138493851E12,POST,14.0,201
1.645138493851E12,POST,14.0,201
1.645138493851E12,POST,14.0,201
1.645138493851E12,POST,30.0,201
1.645138493655E12,POST,226.0,201
1.645138493655E12,POST,226.0,201
1.645138493672E12,POST,209.0,201
1.645138493672E12,POST,209.0,201
1.645138493851E12,POST,30.0,201
1.645138493851E12,POST,30.0,201
1.645138493851E12,POST,30.0,201
1.645138493851E12,POST,30.0,201
1.645138493864E12,POST,17.0,201
1.645138493865E12,POST,28.0,201
1.645138493851E12,POST,42.0,201
1.645138493865E12,POST,28.0,201
1.645138493865E12,POST,28.0,201
1.645138493865E12,POST,28.0,201
1.645138493865E12,POST,28.0,201
1.645138493865E12,POST,28.0,201
1.645138493865E12,POST,38.0,201
1.645138493865E12,POST,38.0,201
1.645138493881E12,POST,22.0,201
1.645138493881E12,POST,22.0,201
1.645138493881E12,POST,23.0,201
1.645138493881E12,POST,25.0,201
1.645138493881E12,POST,41.0,201
1.645138493881E12,POST,41.0,201
1.645138493893E12,POST,43.0,201
1.645138493903E12,POST,33.0,201
1.645138493903E12,POST,33.0,201
1.645138493893E12,POST,43.0,201
1.645138493893E12,POST,43.0,201
1.645138493893E12,POST,43.0,201
1.645138493903E12,POST,33.0,201
1.645138493893E12,POST,43.0,201
1.645138493893E12,POST,43.0,201
1.645138493903E12,POST,34.0,201
1.645138493893E12,POST,44.0,201
1.645138493906E12,POST,31.0,201
1.645138493904E12,POST,33.0,201
1.645138493731E12,POST,206.0,201
1.645138493936E12,POST,17.0,201
1.645138493936E12,POST,17.0,201
1.645138493936E12,POST,17.0,201
1.645138493936E12,POST,17.0,201
1.645138493936E12,POST,17.0,201
1.645138493936E12,POST,17.0,201
1.645138493936E12,POST,17.0,201
1.645138493936E12,POST,17.0,201
1.645138493936E12,POST,17.0,201
1.645138493751E12,POST,209.0,201
1.645138493937E12,POST,23.0,201
1.645138493922E12,POST,38.0,201
1.645138493922E12,POST,38.0,201
1.645138493937E12,POST,23.0,201
1.645138493937E12,POST,24.0,201
1.645138493937E12,POST,24.0,201
1.645138493751E12,POST,210.0,201
1.645138493751E12,POST,210.0,201
1.645138492738E12,POST,1223.0,201
1.645138492742E12,POST,1219.0,201
1.645138493751E12,POST,210.0,201
1.645138492738E12,POST,1223.0,201
1.645138492742E12,POST,1219.0,201
1.645138493751E12,POST,210.0,201
1.645138493937E12,POST,40.0,201
1.645138493731E12,POST,246.0,201
1.645138492742E12,POST,1235.0,201
1.645138493953E12,POST,24.0,201
1.645138492742E12,POST,1235.0,201
1.645138493953E12,POST,24.0,201
1.645138493953E12,POST,24.0,201
1.645138493953E12,POST,29.0,201
1.645138493791E12,POST,191.0,201
1.645138493953E12,POST,29.0,201
1.64513849376E12,POST,222.0,201
1.645138492925E12,POST,1058.0,201
1.645138492925E12,POST,1058.0,201
1.645138492923E12,POST,1060.0,201
1.645138493953E12,POST,30.0,201
1.645138493953E12,POST,30.0,201
1.645138493953E12,POST,30.0,201
1.645138493953E12,POST,30.0,201
1.645138493961E12,POST,22.0,201
1.645138492925E12,POST,1058.0,201
1.64513849396E12,POST,23.0,201
1.64513849396E12,POST,23.0,201
1.64513849396E12,POST,23.0,201
1.64513849396E12,POST,23.0,201
1.645138493961E12,POST,22.0,201
1.64513849396E12,POST,23.0,201
1.645138493961E12,POST,37.0,201
1.645138493977E12,POST,21.0,201
1.645138493977E12,POST,21.0,201
1.645138493977E12,POST,21.0,201
1.645138493982E12,POST,16.0,201
1.645138493961E12,POST,37.0,201
1.645138493961E12,POST,37.0,201
1.645138493982E12,POST,16.0,201
1.645138493961E12,POST,37.0,201
1.645138493982E12,POST,16.0,201
1.645138493983E12,POST,15.0,201
1.645138493983E12,POST,15.0,201
1.645138493983E12,POST,15.0,201
1.645138493983E12,POST,15.0,201
1.645138493983E12,POST,15.0,201
1.645138493983E12,POST,15.0,201
1.645138493982E12,POST,32.0,201
1.645138493983E12,POST,31.0,201
1.645138493983E12,POST,31.0,201
1.645138493805E12,POST,209.0,201
1.645138493983E12,POST,32.0,201
1.645138493983E12,POST,32.0,201
1.645138493983E12,POST,32.0,201
1.645138493998E12,POST,17.0,201
1.645138493982E12,POST,33.0,201
1.645138493849E12,POST,166.0,201
1.645138493998E12,POST,17.0,201
1.645138493998E12,POST,17.0,201
1.645138493998E12,POST,17.0,201
1.645138493998E12,POST,17.0,201
1.645138493998E12,POST,17.0,201
1.645138493998E12,POST,17.0,201
1.645138493851E12,POST,178.0,201
1.645138493998E12,POST,31.0,201
1.645138493998E12,POST,31.0,201
1.645138493998E12,POST,31.0,201
1.645138493998E12,POST,31.0,201
1.645138493998E12,POST,31.0,201
1.645138493998E12,POST,31.0,201
1.645138493998E12,POST,31.0,201
1.645138493998E12,POST,31.0,201
1.645138493998E12,POST,31.0,201
1.645138493851E12,POST,178.0,201
1.645138494015E12,POST,14.0,201
1.645138494014E12,POST,24.0,201
1.645138494014E12,POST,24.0,201
1.645138494014E12,POST,24.0,201
1.645138494015E12,POST,23.0,201
1.645138494015E12,POST,23.0,201
1.645138494015E12,POST,25.0,201
1.645138494015E12,POST,25.0,201
1.645138493851E12,POST,190.0,201
1.645138494015E12,POST,26.0,201
1.645138494015E12,POST,26.0,201
1.645138494015E12,POST,26.0,201
1.645138494015E12,POST,26.0,201
1.645138494015E12,POST,26.0,201
1.645138494015E12,POST,26.0,201
1.645138494029E12,POST,12.0,201
1.645138494014E12,POST,27.0,201
1.645138494029E12,POST,12.0,201
1.645138494029E12,POST,12.0,201
1.645138494029E12,POST,25.0,201
1.645138494029E12,POST,27.0,201
1.645138494029E12,POST,27.0,201
1.645138494029E12,POST,27.0,201
1.645138494029E12,POST,27.0,201
1.645138494029E12,POST,27.0,201
1.645138494029E12,POST,27.0,201
1.645138494038E12,POST,18.0,201
1.645138494029E12,POST,27.0,201
1.645138494015E12,POST,41.0,201
1.645138494041E12,POST,15.0,201
1.645138494041E12,POST,15.0,201
1.645138494038E12,POST,18.0,201
1.645138494038E12,POST,18.0,201
1.645138494038E12,POST,18.0,201
1.64513849404E12,POST,16.0,201
1.64513849404E12,POST,16.0,201
1.645138494029E12,POST,27.0,201
1.645138494038E12,POST,18.0,201
1.645138494041E12,POST,15.0,201
1.645138494041E12,POST,15.0,201
1.645138494041E12,POST,31.0,201
1.645138494041E12,POST,31.0,201
1.645138494041E12,POST,32.0,201
1.645138494041E12,POST,32.0,201
1.645138494041E12,POST,32.0,201
1.645138494054E12,POST,19.0,201
1.645138494041E12,POST,32.0,201
1.645138494056E12,POST,19.0,201
1.645138494056E12,POST,19.0,201
1.645138494056E12,POST,19.0,201
1.645138494056E12,POST,19.0,201
1.645138494056E12,POST,19.0,201
1.645138494056E12,POST,19.0,201
1.645138494056E12,POST,19.0,201
1.645138494056E12,POST,19.0,201
1.645138494056E12,POST,19.0,201
1.645138494056E12,POST,30.0,201
1.645138494056E12,POST,30.0,201
1.645138494056E12,POST,30.0,201
1.645138494056E12,POST,34.0,201
1.645138494056E12,POST,34.0,201
1.645138494056E12,POST,34.0,201
1.645138494056E12,POST,34.0,201
1.645138494056E12,POST,34.0,201
1.645138494072E12,POST,18.0,201
1.645138494072E12,POST,18.0,201
1.645138494073E12,POST,17.0,201
1.645138494056E12,POST,34.0,201
1.645138494056E12,POST,34.0,201
1.645138494056E12,POST,34.0,201
1.645138494075E12,POST,15.0,201
1.645138494073E12,POST,17.0,201
1.645138494075E12,POST,15.0,201
1.645138494073E12,POST,17.0,201
1.645138494073E12,POST,17.0,201
1.645138494073E12,POST,17.0,201
1.645138494086E12,POST,4.0,201
1.645138494075E12,POST,15.0,201
1.645138494075E12,POST,15.0,201
1.645138494075E12,POST,15.0,201
1.645138494075E12,POST,15.0,201
1.645138494075E12,POST,15.0,201
1.645138494075E12,POST,32.0,201
1.645138494075E12,POST,32.0,201
1.645138494086E12,POST,22.0,201
1.645138494086E12,POST,24.0,201
1.645138492925E12,POST,1186.0,201
1.645138492925E12,POST,1186.0,201
1.64513849409E12,POST,21.0,201
1.64513849409E12,POST,21.0,201
1.64513849409E12,POST,21.0,201
1.645138493731E12,POST,380.0,201
1.64513849409E12,POST,21.0,201
1.645138493731E12,POST,380.0,201
1.64513849409E12,POST,21.0,201
1.64513849409E12,POST,21.0,201
1.64513849409E12,POST,21.0,201
1.645138493731E12,POST,380.0,201
1.64513849409E12,POST,21.0,201
1.645138493751E12,POST,369.0,201
1.64513849409E12,POST,30.0,201
1.64513849409E12,POST,30.0,201
1.64513849409E12,POST,30.0,201
1.645138493751E12,POST,370.0,201
1.645138492925E12,POST,1197.0,201
1.645138492761E12,POST,1361.0,201
1.64513849409E12,POST,32.0,201
1.64513849409E12,POST,32.0,201
1.64513849409E12,POST,32.0,201
1.64513849409E12,POST,32.0,201
1.64513849409E12,POST,32.0,201
1.64513849409E12,POST,32.0,201
1.64513849409E12,POST,32.0,201
1.645138492925E12,POST,1197.0,201
1.645138492941E12,POST,1181.0,201
1.645138492761E12,POST,1361.0,201
1.645138492761E12,POST,1361.0,201
1.645138494108E12,POST,14.0,201
1.645138493851E12,POST,271.0,201
1.64513849409E12,POST,32.0,201
1.64513849409E12,POST,32.0,201
1.64513849409E12,POST,32.0,201
1.64513849292E12,POST,1202.0,201
1.64513849409E12,POST,32.0,201
1.64513849409E12,POST,32.0,201
1.645138494107E12,POST,15.0,201
1.645138494107E12,POST,15.0,201
1.645138494111E12,POST,11.0,201
1.64513849411E12,POST,26.0,201
1.645138494111E12,POST,25.0,201
1.645138494111E12,POST,25.0,201
1.645138494111E12,POST,26.0,201
1.645138494111E12,POST,27.0,201
1.645138494111E12,POST,27.0,201
1.645138494111E12,POST,29.0,201
1.645138494111E12,POST,29.0,201
1.64513849412E12,POST,21.0,201
1.64513849412E12,POST,21.0,201
1.64513849412E12,POST,21.0,201
1.645138494122E12,POST,19.0,201
1.645138494122E12,POST,19.0,201
1.645138494122E12,POST,19.0,201
1.645138494122E12,POST,19.0,201
1.645138494122E12,POST,19.0,201
1.645138494122E12,POST,19.0,201
1.645138494122E12,POST,19.0,201
1.645138494122E12,POST,19.0,201
1.645138494122E12,POST,29.0,201
1.645138494122E12,POST,29.0,201
1.645138494122E12,POST,29.0,201
1.645138494122E12,POST,29.0,201
1.645138494122E12,POST,29.0,201
1.645138494136E12,POST,15.0,201
1.645138494122E12,POST,29.0,201
1.645138494122E12,POST,29.0,201
1.645138494122E12,POST,29.0,201
1.645138494138E12,POST,13.0,201
1.64513849414E12,POST,11.0,201
1.645138494141E12,POST,10.0,201
1.645138494138E12,POST,13.0,201
1.645138494136E12,POST,15.0,201
1.645138494136E12,POST,15.0,201
1.64513849414E12,POST,11.0,201
1.645138494137E12,POST,14.0,201
1.645138494141E12,POST,25.0,201
1.645138494141E12,POST,25.0,201
1.645138494141E12,POST,25.0,201
1.645138494141E12,POST,26.0,201
1.645138494141E12,POST,27.0,201
1.645138494141E12,POST,27.0,201
1.645138494141E12,POST,27.0,201
1.645138494141E12,POST,28.0,201
1.645138494141E12,POST,28.0,201
1.645138494141E12,POST,28.0,201
1.645138494151E12,POST,18.0,201
1.645138494151E12,POST,18.0,201
1.645138494151E12,POST,31.0,201
1.645138494151E12,POST,31.0,201
1.645138494151E12,POST,31.0,201
1.645138494151E12,POST,31.0,201
1.645138494151E12,POST,31.0,201
1.645138494151E12,POST,31.0,201
1.645138494151E12,POST,31.0,201
1.645138494151E12,POST,31.0,201
1.645138494151E12,POST,31.0,201
1.645138494151E12,POST,31.0,201
1.645138494151E12,POST,31.0,201
1.645138494167E12,POST,15.0,201
1.645138494151E12,POST,31.0,201
1.645138494151E12,POST,31.0,201
1.645138494151E12,POST,31.0,201
1.645138494151E12,POST,31.0,201
1.645138494166E12,POST,16.0,201
1.645138494166E12,POST,16.0,201
1.645138494166E12,POST,16.0,201
1.645138494169E12,POST,23.0,201
1.645138494169E12,POST,23.0,201
1.645138493961E12,POST,232.0,201
1.645138494168E12,POST,25.0,201
1.645138494168E12,POST,26.0,201
1.645138494169E12,POST,25.0,201
1.645138494168E12,POST,26.0,201
1.645138494169E12,POST,25.0,201
1.645138494169E12,POST,25.0,201
1.645138494041E12,POST,153.0,201
1.645138493961E12,POST,233.0,201
1.645138493961E12,POST,233.0,201
1.645138493961E12,POST,233.0,201
1.645138494182E12,POST,22.0,201
1.645138494182E12,POST,23.0,201
1.645138494182E12,POST,23.0,201
1.645138493977E12,POST,228.0,201
1.645138494182E12,POST,24.0,201
1.645138493977E12,POST,229.0,201
1.645138494182E12,POST,24.0,201
1.645138494182E12,POST,25.0,201
1.645138494182E12,POST,25.0,201
1.645138494182E12,POST,25.0,201
1.645138493977E12,POST,230.0,201
1.645138494182E12,POST,25.0,201
1.645138494182E12,POST,25.0,201
1.645138494182E12,POST,27.0,201
1.645138494192E12,POST,17.0,201
1.645138494182E12,POST,27.0,201
1.645138494192E12,POST,17.0,201
1.645138494182E12,POST,27.0,201
1.645138494182E12,POST,27.0,201
1.645138494182E12,POST,27.0,201
1.645138494182E12,POST,27.0,201
1.645138494182E12,POST,27.0,201
1.645138494182E12,POST,27.0,201
1.645138494182E12,POST,27.0,201
1.645138494194E12,POST,27.0,201
1.645138494193E12,POST,28.0,201
1.645138494194E12,POST,27.0,201
1.645138494194E12,POST,27.0,201
1.645138494194E12,POST,27.0,201
1.645138494194E12,POST,27.0,201
1.645138494204E12,POST,17.0,201
1.645138494206E12,POST,15.0,201
1.645138494206E12,POST,15.0,201
1.645138494205E12,POST,16.0,201
1.645138494205E12,POST,16.0,201
1.645138494194E12,POST,27.0,201
1.645138494207E12,POST,24.0,201
1.645138494207E12,POST,26.0,201
1.645138494207E12,POST,27.0,201
1.645138494207E12,POST,27.0,201
1.645138494207E12,POST,27.0,201
1.645138494209E12,POST,25.0,201
1.645138494209E12,POST,25.0,201
1.645138494209E12,POST,25.0,201
1.645138494209E12,POST,25.0,201
1.645138494209E12,POST,25.0,201
1.645138494209E12,POST,25.0,201
1.645138494209E12,POST,25.0,201
1.645138494209E12,POST,25.0,201
1.645138494209E12,POST,25.0,201
1.645138494209E12,POST,25.0,201
1.645138494209E12,POST,25.0,201
1.645138494221E12,POST,13.0,201
1.645138494221E12,POST,13.0,201
1.645138494221E12,POST,13.0,201
1.645138494221E12,POST,13.0,201
1.645138494221E12,POST,13.0,201
1.645138493851E12,POST,383.0,201
1.645138494221E12,POST,13.0,201
1.645138494221E12,POST,13.0,201
1.645138494221E12,POST,28.0,201
1.645138494221E12,POST,28.0,201
1.645138494205E12,POST,44.0,201
1.645138494221E12,POST,28.0,201
1.645138494221E12,POST,28.0,201
1.645138494231E12,POST,18.0,201
1.645138494233E12,POST,16.0,201
1.645138494221E12,POST,28.0,201
1.645138494234E12,POST,15.0,201
1.645138494234E12,POST,15.0,201
1.645138494234E12,POST,15.0,201
1.645138494234E12,POST,15.0,201
1.645138494234E12,POST,15.0,201
1.645138494111E12,POST,138.0,201
1.645138494234E12,POST,15.0,201
1.645138494234E12,POST,31.0,201
1.645138494234E12,POST,31.0,201
1.645138494234E12,POST,32.0,201
1.645138494234E12,POST,32.0,201
1.64513849412E12,POST,146.0,201
1.645138494111E12,POST,157.0,201
1.645138494111E12,POST,157.0,201
1.645138494234E12,POST,34.0,201
1.645138494249E12,POST,19.0,201
1.645138494234E12,POST,34.0,201
1.645138494234E12,POST,34.0,201
1.645138494234E12,POST,34.0,201
1.645138494234E12,POST,34.0,201
1.645138494234E12,POST,34.0,201
1.645138494234E12,POST,34.0,201
1.645138493983E12,POST,285.0,201
1.645138494234E12,POST,34.0,201
1.645138494249E12,POST,19.0,201
1.645138494249E12,POST,19.0,201
1.645138494234E12,POST,34.0,201
1.645138494234E12,POST,34.0,201
1.645138494234E12,POST,34.0,201
1.645138494249E12,POST,19.0,201
1.645138494249E12,POST,19.0,201
1.645138494249E12,POST,19.0,201
1.645138494249E12,POST,19.0,201
1.645138494234E12,POST,34.0,201
1.645138493983E12,POST,285.0,201
1.645138494249E12,POST,19.0,201
1.645138494121E12,POST,147.0,201
1.645138494249E12,POST,19.0,201
1.645138493983E12,POST,285.0,201
1.645138493983E12,POST,285.0,201
1.64513849385E12,POST,418.0,201
1.645138494249E12,POST,19.0,201
1.645138494249E12,POST,19.0,201
1.645138494249E12,POST,19.0,201
1.645138494249E12,POST,35.0,201
