StartTime,RequestType,Latency,ResponseCode,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,3.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,3.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,3.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,3.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,3.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,3.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,3.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,12.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,12.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,12.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,13.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,12.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,12.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,10.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,4.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,6.00,201,,,,
1.64E+12,POST,9.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,11.00,201,,,,
1.64E+12,POST,5.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,7.00,201,,,,
1.64E+12,POST,8.00,201,,,,
1.64E+12,POST,8.00,201,,,,
